  1    0  0  0   4  1  GM 1  1  1  2
 -0.73065  0.19667
 0.6035 0.0021 0.0000 0.0003
 0.0051 0.5340 0.0065 0.0044
  1    0  0  0   4  1  GM 4  1  1  3
 -0.11154  0.52308  0.84063
 0.8423 0.0237 0.0004 0.0009
 0.0459 0.4391 0.0593 0.0067
 0.0000 0.1681 0.1037 0.0139
  1    0  0  0   4  1  GM 5  2  1  1
  0.26925
 0.0000 0.6353 0.0080 0.0052
  1    0  0  0   4  1  GM 6  2  1  2
  0.59253  0.85926
 0.0000 0.5990 0.0297 0.0094
 0.0000 0.0302 0.1955 0.0031
  2    0  0  1   4  1  LD 1  1  2  5
 -0.72564 -0.13697  0.21265  0.51968  0.80266
 0.6040 0.0034 0.0001 0.0003
 0.7803 0.0468 0.0008 0.0011
 0.0735 0.4929 0.0073 0.0038
 0.0485 0.4588 0.0501 0.0072
 0.0608 0.0747 0.0823 0.0153
  2    0  0  1   4  1  LD 3  2  2  3
  0.26989  0.57859  0.86788
 0.0000 0.6321 0.0093 0.0049
 0.0000 0.5855 0.0337 0.0084
 0.0000 0.0243 0.1989 0.0034
  3    0  0  2   4  1  LD 1  1  2  5
 -0.71084 -0.19707  0.24444  0.50985  0.77099
 0.6059 0.0074 0.0001 0.0004
 0.6815 0.0770 0.0014 0.0013
 0.1844 0.4122 0.0105 0.0027
 0.0627 0.4954 0.0306 0.0076
 0.0652 0.0334 0.0802 0.0175
  3    0  0  2   4  1  LD 3  2  2  3
  0.27214  0.54396  0.89627
 0.0000 0.6239 0.0129 0.0042
 0.0000 0.5573 0.0411 0.0063
 0.0000 0.0213 0.2024 0.0050
  4    0  0  3   4  1  LD 1  1  2  5
 -0.68717 -0.26892  0.27188  0.49293  0.77569
 0.6105 0.0134 0.0003 0.0005
 0.6087 0.0898 0.0015 0.0012
 0.2612 0.3334 0.0152 0.0026
 0.0907 0.4988 0.0167 0.0063
 0.0462 0.0664 0.0752 0.0200
  4    0  0  3   4  1  LD 3  2  2  3
  0.27661  0.50192  0.94581
 0.0000 0.6140 0.0180 0.0032
 0.0000 0.5314 0.0458 0.0042
 0.0000 0.0279 0.2030 0.0084
  5    0  0  4   4  1  LD 1  1  2  5
 -0.65698 -0.33848  0.28962  0.47169  0.81430
 0.6203 0.0204 0.0006 0.0006
 0.5585 0.0908 0.0011 0.0010
 0.3012 0.2749 0.0183 0.0037
 0.1168 0.4682 0.0139 0.0042
 0.0279 0.1485 0.0621 0.0219
  5    0  0  4   4  1  LD 3  2  2  3
  0.28339  0.46279  1.01485
 0.0000 0.6063 0.0235 0.0022
 0.0000 0.5128 0.0469 0.0027
 0.0000 0.0389 0.2024 0.0132
  6    0  0  5   4  1  LD 1  1  2  5
 -0.62665 -0.39403  0.29948  0.45403  0.86700
 0.6377 0.0264 0.0010 0.0007
 0.5203 0.0876 0.0005 0.0007
 0.3193 0.2415 0.0191 0.0053
 0.1310 0.4399 0.0161 0.0022
 0.0145 0.2356 0.0453 0.0233
  6    0  0  5   4  1  LD 3  2  2  3
  0.29073  0.43415  1.10108
 0.0000 0.6032 0.0282 0.0015
 0.0000 0.5004 0.0458 0.0020
 0.0000 0.0506 0.2025 0.0187
  7    0  0  6   4  1  Z  1  1  1  3
 -0.41736  0.30279  1.14380
 0.5005 0.0861 0.0002 0.0006
 0.3248 0.2308 0.0190 0.0061
 0.0218 0.2513 0.0757 0.0053
  7    0  0  6   4  1  Z  4  1  1  3
 -0.61194  0.44718  0.89560
 0.6510 0.0286 0.0013 0.0009
 0.1349 0.4299 0.0175 0.0013
 0.0069 0.2843 0.0343 0.0242
  7    0  0  6   4  1  Z  5  2  1  1
  0.42327
 0.0000 0.4952 0.0450 0.0017
  7    0  0  6   4  1  Z  6  2  1  1
  0.29424
 0.0000 0.6032 0.0302 0.0012
  8    0  1  0   4  1  XP 1  1  6  8
 -0.67472 -0.22713  0.19212  0.25334  0.40771  0.51686  0.70776  0.87580
 0.6017 0.0170 0.0006 0.0004
 0.7287 0.0641 0.0033 0.0016
 0.0592 0.4797 0.0142 0.0021
 0.0242 0.5557 0.0147 0.0023
 0.0966 0.3428 0.0348 0.0047
