  1    0  0  0  36  1  GM 1  1  1  1
 -2.21794
 0.0000 0.0000 0.9978 0.0000
  1    0  0  0  36  1  GM 4  1  1  1
 -2.22159
 0.0000 0.0000 0.9964 0.0000
  1    0  0  0  36  1  GM 5  2  1  2
 -2.22724 -2.21879
 0.0000 0.0001 0.9957 0.0000
 0.0000 0.0000 0.9980 0.0000
  1    0  0  0  36  1  GM 6  2  1  2
 -2.22381 -2.21560
 0.0000 0.0000 0.9963 0.0000
 0.0000 0.0000 0.9985 0.0000
  2    0  0  3  36  1  LD 1  1  2  2
 -2.22159 -2.21792
 0.0000 0.0000 0.9964 0.0000
 0.0000 0.0000 0.9978 0.0000
  2    0  0  3  36  1  LD 3  2  2  4
 -2.22723 -2.22381 -2.21879 -2.21561
 0.0000 0.0001 0.9957 0.0000
 0.0000 0.0000 0.9963 0.0000
 0.0000 0.0000 0.9980 0.0000
 0.0000 0.0000 0.9985 0.0000
  3    0  0  6  36  1  LD 1  1  2  2
 -2.22158 -2.21793
 0.0000 0.0000 0.9964 0.0000
 0.0000 0.0000 0.9978 0.0000
  3    0  0  6  36  1  LD 3  2  2  4
 -2.22721 -2.22380 -2.21881 -2.21563
 0.0000 0.0001 0.9957 0.0000
 0.0000 0.0000 0.9963 0.0000
 0.0000 0.0000 0.9980 0.0000
 0.0000 0.0000 0.9985 0.0000
  4    0  0  9  36  1  LD 1  1  2  2
 -2.22154 -2.21794
 0.0000 0.0000 0.9964 0.0000
 0.0000 0.0000 0.9978 0.0000
  4    0  0  9  36  1  LD 3  2  2  4
 -2.22719 -2.22378 -2.21882 -2.21566
 0.0000 0.0001 0.9958 0.0000
 0.0000 0.0000 0.9963 0.0000
 0.0000 0.0000 0.9980 0.0000
 0.0000 0.0000 0.9984 0.0000
  5    0  0 12  36  1  LD 1  1  2  2
 -2.22152 -2.21796
 0.0000 0.0000 0.9964 0.0000
 0.0000 0.0000 0.9978 0.0000
  5    0  0 12  36  1  LD 3  2  2  4
 -2.22713 -2.22376 -2.21882 -2.21571
 0.0000 0.0001 0.9958 0.0000
 0.0000 0.0000 0.9963 0.0000
 0.0000 0.0000 0.9980 0.0000
 0.0000 0.0000 0.9984 0.0000
  6    0  0 15  36  1  LD 1  1  2  2
 -2.22150 -2.21798
 0.0000 0.0000 0.9964 0.0000
 0.0000 0.0000 0.9978 0.0000
  6    0  0 15  36  1  LD 3  2  2  4
 -2.22707 -2.22373 -2.21883 -2.21577
 0.0000 0.0001 0.9958 0.0000
 0.0000 0.0000 0.9963 0.0000
 0.0000 0.0000 0.9980 0.0000
 0.0000 0.0000 0.9984 0.0000
  7    0  0 18  36  1  LD 1  1  2  2
 -2.22148 -2.21800
 0.0000 0.0000 0.9964 0.0000
 0.0000 0.0000 0.9978 0.0000
  7    0  0 18  36  1  LD 3  2  2  4
 -2.22700 -2.22371 -2.21885 -2.21585
 0.0000 0.0001 0.9958 0.0000
 0.0000 0.0000 0.9963 0.0000
 0.0000 0.0000 0.9980 0.0000
 0.0000 0.0000 0.9983 0.0000
  8    0  0 21  36  1  LD 1  1  2  2
 -2.22145 -2.21802
