   0 -36 -36  72
   0 -36 -35  72
   0 -36 -34  72
   0 -36 -33  72
   0 -36 -32  72
   0 -36 -31  72
   0 -36 -30  72
   0 -36 -29  72
   0 -36 -28  72
   0 -36 -27  72
   0 -36 -26  72
   0 -36 -25  72
   0 -36 -24  72
   0 -36 -23  72
   0 -36 -22  72
   0 -36 -21  72
   0 -36 -20  72
   0 -36 -19  72
   0 -36 -18  72
   0 -36 -17  72
   0 -36 -16  72
   0 -36 -15  72
   0 -36 -14  72
   0 -36 -13  72
   0 -36 -12  72
   0 -36 -11  72
   0 -36 -10  72
   0 -36  -9  72
   0 -36  -8  72
   0 -36  -7  72
   0 -36  -6  72
   0 -36  -5  72
   0 -36  -4  72
   0 -36  -3  72
   0 -36  -2  72
   0 -36  -1  72
   0 -36   0  72
   0 -36   1  72
   0 -36   2  72
   0 -36   3  72
   0 -36   4  72
   0 -36   5  72
   0 -36   6  72
   0 -36   7  72
   0 -36   8  72
   0 -36   9  72
   0 -36  10  72
   0 -36  11  72
   0 -36  12  72
   0 -36  13  72
   0 -36  14  72
   0 -36  15  72
   0 -36  16  72
   0 -36  17  72
   0 -36  18  72
   0 -36  19  72
   0 -36  20  72
   0 -36  21  72
   0 -36  22  72
   0 -36  23  72
   0 -36  24  72
   0 -36  25  72
   0 -36  26  72
   0 -36  27  72
   0 -36  28  72
   0 -36  29  72
   0 -36  30  72
   0 -36  31  72
   0 -36  32  72
   0 -36  33  72
   0 -36  34  72
   0 -36  35  72
   0 -36  36  72
  -1 -34 -36  72
  -1 -34 -35  72
  -1 -34 -34  72
  -1 -34 -33  72
  -1 -34 -32  72
  -1 -34 -31  72
  -1 -34 -30  72
  -1 -34 -29  72
  -1 -34 -28  72
  -1 -34 -27  72
  -1 -34 -26  72
  -1 -34 -25  72
  -1 -34 -24  72
  -1 -34 -23  72
  -1 -34 -22  72
  -1 -34 -21  72
  -1 -34 -20  72
  -1 -34 -19  72
  -1 -34 -18  72
  -1 -34 -17  72
  -1 -34 -16  72
  -1 -34 -15  72
  -1 -34 -14  72
  -1 -34 -13  72
  -1 -34 -12  72
  -1 -34 -11  72
  -1 -34 -10  72
  -1 -34  -9  72
  -1 -34  -8  72
  -1 -34  -7  72
  -1 -34  -6  72
  -1 -34  -5  72
  -1 -34  -4  72
  -1 -34  -3  72
  -1 -34  -2  72
  -1 -34  -1  72
  -1 -34   0  72
  -1 -34   1  72
  -1 -34   2  72
  -1 -34   3  72
  -1 -34   4  72
  -1 -34   5  72
  -1 -34   6  72
  -1 -34   7  72
  -1 -34   8  72
  -1 -34   9  72
  -1 -34  10  72
  -1 -34  11  72
  -1 -34  12  72
  -1 -34  13  72
  -1 -34  14  72
  -1 -34  15  72
  -1 -34  16  72
  -1 -34  17  72
  -1 -34  18  72
  -1 -34  19  72
  -1 -34  20  72
  -1 -34  21  72
  -1 -34  22  72
  -1 -34  23  72
  -1 -34  24  72
  -1 -34  25  72
  -1 -34  26  72
  -1 -34  27  72
  -1 -34  28  72
  -1 -34  29  72
  -1 -34  30  72
  -1 -34  31  72
  -1 -34  32  72
  -1 -34  33  72
  -1 -34  34  72
  -1 -34  35  72
  -1 -34  36  72
  -2 -32 -36  72
  -2 -32 -35  72
  -2 -32 -34  72
  -2 -32 -33  72
  -2 -32 -32  72
  -2 -32 -31  72
  -2 -32 -30  72
  -2 -32 -29  72
  -2 -32 -28  72
  -2 -32 -27  72
  -2 -32 -26  72
  -2 -32 -25  72
  -2 -32 -24  72
  -2 -32 -23  72
  -2 -32 -22  72
  -2 -32 -21  72
  -2 -32 -20  72
  -2 -32 -19  72
  -2 -32 -18  72
  -2 -32 -17  72
  -2 -32 -16  72
  -2 -32 -15  72
  -2 -32 -14  72
  -2 -32 -13  72
  -2 -32 -12  72
  -2 -32 -11  72
  -2 -32 -10  72
  -2 -32  -9  72
  -2 -32  -8  72
  -2 -32  -7  72
  -2 -32  -6  72
  -2 -32  -5  72
  -2 -32  -4  72
  -2 -32  -3  72
  -2 -32  -2  72
  -2 -32  -1  72
  -2 -32   0  72
  -2 -32   1  72
  -2 -32   2  72
  -2 -32   3  72
  -2 -32   4  72
  -2 -32   5  72
  -2 -32   6  72
  -2 -32   7  72
  -2 -32   8  72
  -2 -32   9  72
  -2 -32  10  72
  -2 -32  11  72
  -2 -32  12  72
  -2 -32  13  72
  -2 -32  14  72
  -2 -32  15  72
  -2 -32  16  72
  -2 -32  17  72
  -2 -32  18  72
  -2 -32  19  72
  -2 -32  20  72
  -2 -32  21  72
  -2 -32  22  72
  -2 -32  23  72
  -2 -32  24  72
  -2 -32  25  72
  -2 -32  26  72
  -2 -32  27  72
  -2 -32  28  72
  -2 -32  29  72
  -2 -32  30  72
  -2 -32  31  72
  -2 -32  32  72
  -2 -32  33  72
  -2 -32  34  72
  -2 -32  35  72
  -2 -32  36  72
  -3 -30 -36  72
  -3 -30 -35  72
  -3 -30 -34  72
  -3 -30 -33  72
  -3 -30 -32  72
  -3 -30 -31  72
  -3 -30 -30  72
  -3 -30 -29  72
  -3 -30 -28  72
  -3 -30 -27  72
  -3 -30 -26  72
  -3 -30 -25  72
  -3 -30 -24  72
  -3 -30 -23  72
  -3 -30 -22  72
  -3 -30 -21  72
  -3 -30 -20  72
  -3 -30 -19  72
  -3 -30 -18  72
  -3 -30 -17  72
  -3 -30 -16  72
  -3 -30 -15  72
