  12  16  -3  72  GN
 -12 -16   3  72  GN
  16  16   3  72  XY
 -16 -16  -3  72  XY
  20  16  -3  72  GN
 -20 -16   3  72  GN
  24  16   3  72  GN
 -24 -16  -3  72  GN
  28  16  -3  72  XB
 -28 -16   3  72  XB
   0  20   3  72  YP
   0 -20  -3  72  YP
   4  20  -3  72  GN
  -4 -20   3  72  GN
   8  20   3  72  GN
  -8 -20  -3  72  GN
  12  20  -3  72  GN
 -12 -20   3  72  GN
  16  20   3  72  GN
 -16 -20  -3  72  GN
  20  20  -3  72  XY
 -20 -20   3  72  XY
  24  20   3  72  GN
 -24 -20  -3  72  GN
   0  24  -3  72  YP
   0 -24   3  72  YP
   4  24   3  72  GN
  -4 -24  -3  72  GN
   8  24  -3  72  GN
  -8 -24   3  72  GN
  12  24   3  72  GN
 -12 -24  -3  72  GN
  16  24  -3  72  GN
 -16 -24   3  72  GN
  20  24   3  72  GN
 -20 -24  -3  72  GN
  24  24  -3  72  P 
 -24 -24   3  72  P 
   0  28   3  72  YP
   0 -28  -3  72  YP
   4  28  -3  72  GN
  -4 -28   3  72  GN
   8  28   3  72  GN
  -8 -28  -3  72  GN
  12  28  -3  72  GN
 -12 -28   3  72  GN
  16  28   3  72  XB
 -16 -28  -3  72  XB
   0  32  -3  72  YP
   0 -32   3  72  YP
   4  32   3  72  GN
  -4 -32  -3  72  GN
   8  32  -3  72  XB
  -8 -32   3  72  XB
   0  36   3  72  U 
   0 -36  -3  72  U 
   0   0   6  72  LD
   0   0  -6  72  LD
   4   0  -6  72  YP
  -4   0   6  72  YP
   8   0   6  72  YP
  -8   0  -6  72  YP
  12   0  -6  72  YP
 -12   0   6  72  YP
  16   0   6  72  YP
 -16   0  -6  72  YP
  20   0  -6  72  YP
 -20   0   6  72  YP
  24   0   6  72  YP
 -24   0  -6  72  YP
  28   0  -6  72  YP
 -28   0   6  72  YP
  32   0   6  72  YP
 -32   0  -6  72  YP
  36   0  -6  72  U 
 -36   0   6  72  U 
   0   4   6  72  YP
   0  -4  -6  72  YP
   4   4  -6  72  XY
  -4  -4   6  72  XY
   8   4   6  72  GN
  -8  -4  -6  72  GN
  12   4  -6  72  GN
 -12  -4   6  72  GN
  16   4   6  72  GN
 -16  -4  -6  72  GN
  20   4  -6  72  GN
 -20  -4   6  72  GN
  24   4   6  72  GN
 -24  -4  -6  72  GN
  28   4  -6  72  GN
 -28  -4   6  72  GN
  32   4   6  72  GN
 -32  -4  -6  72  GN
   0   8  -6  72  YP
   0  -8   6  72  YP
   4   8   6  72  GN
  -4  -8  -6  72  GN
   8   8  -6  72  XY
  -8  -8   6  72  XY
  12   8   6  72  GN
 -12  -8  -6  72  GN
  16   8  -6  72  GN
 -16  -8   6  72  GN
  20   8   6  72  GN
 -20  -8  -6  72  GN
  24   8  -6  72  GN
 -24  -8   6  72  GN
  28   8   6  72  GN
 -28  -8  -6  72  GN
  32   8  -6  72  XB
 -32  -8   6  72  XB
   0  12   6  72  YP
   0 -12  -6  72  YP
   4  12  -6  72  GN
  -4 -12   6  72  GN
   8  12   6  72  GN
  -8 -12  -6  72  GN
  12  12  -6  72  XY
 -12 -12   6  72  XY
  16  12   6  72  GN
 -16 -12  -6  72  GN
  20  12  -6  72  GN
 -20 -12   6  72  GN
  24  12   6  72  GN
 -24 -12  -6  72  GN
  28  12  -6  72  GN
 -28 -12   6  72  GN
   0  16   6  72  YP
   0 -16  -6  72  YP
   4  16  -6  72  GN
  -4 -16   6  72  GN
   8  16   6  72  GN
  -8 -16  -6  72  GN
  12  16  -6  72  GN
 -12 -16   6  72  GN
  16  16   6  72  XY
 -16 -16  -6  72  XY
  20  16  -6  72  GN
 -20 -16   6  72  GN
  24  16   6  72  GN
 -24 -16  -6  72  GN
  28  16  -6  72  XB
 -28 -16   6  72  XB
   0  20   6  72  YP
   0 -20  -6  72  YP
   4  20  -6  72  GN
  -4 -20   6  72  GN
   8  20   6  72  GN
  -8 -20  -6  72  GN
  12  20  -6  72  GN
 -12 -20   6  72  GN
  16  20   6  72  GN
 -16 -20  -6  72  GN
  20  20  -6  72  XY
 -20 -20   6  72  XY
  24  20   6  72  GN
 -24 -20  -6  72  GN
   0  24  -6  72  YP
   0 -24   6  72  YP
   4  24   6  72  GN
  -4 -24  -6  72  GN
   8  24  -6  72  GN
  -8 -24   6  72  GN
  12  24   6  72  GN
 -12 -24  -6  72  GN
  16  24  -6  72  GN
 -16 -24   6  72  GN
  20  24   6  72  GN
 -20 -24  -6  72  GN
  24  24  -6  72  P 
 -24 -24   6  72  P 
   0  28   6  72  YP
   0 -28  -6  72  YP
   4  28  -6  72  GN
  -4 -28   6  72  GN
   8  28   6  72  GN
  -8 -28  -6  72  GN
  12  28  -6  72  GN
 -12 -28   6  72  GN
  16  28   6  72  XB
 -16 -28  -6  72  XB
   0  32  -6  72  YP
   0 -32   6  72  YP
   4  32   6  72  GN
  -4 -32  -6  72  GN
   8  32  -6  72  XB
  -8 -32   6  72  XB
   0  36   6  72  U 
   0 -36  -6  72  U 
   0   0   9  72  LD
   0   0  -9  72  LD
   4   0  -9  72  YP
  -4   0   9  72  YP
   8   0   9  72  YP
  -8   0  -9  72  YP
  12   0  -9  72  YP
 -12   0   9  72  YP
  16   0   9  72  YP
 -16   0  -9  72  YP
  20   0  -9  72  YP
 -20   0   9  72  YP
  24   0   9  72  YP
 -24   0  -9  72  YP
  28   0  -9  72  YP
 -28   0   9  72  YP
  32   0   9  72  YP
 -32   0  -9  72  YP
  36   0  -9  72  U 
 -36   0   9  72  U 
   0   4   9  72  YP
   0  -4  -9  72  YP
   4   4  -9  72  XY
  -4  -4   9  72  XY
   8   4   9  72  GN
  -8  -4  -9  72  GN
  12   4  -9  72  GN
 -12  -4   9  72  GN
  16   4   9  72  GN
 -16  -4  -9  72  GN
  20   4  -9  72  GN
 -20  -4   9  72  GN
  24   4   9  72  GN
 -24  -4  -9  72  GN
  28   4  -9  72  GN
 -28  -4   9  72  GN
  32   4   9  72  GN
 -32  -4  -9  72  GN
   0   8  -9  72  YP
   0  -8   9  72  YP
   4   8   9  72  GN
  -4  -8  -9  72  GN
   8   8  -9  72  XY
  -8  -8   9  72  XY
  12   8   9  72  GN
 -12  -8  -9  72  GN
  16   8  -9  72  GN
 -16  -8   9  72  GN
  20   8   9  72  GN
 -20  -8  -9  72  GN
  24   8  -9  72  GN
 -24  -8   9  72  GN
  28   8   9  72  GN
 -28  -8  -9  72  GN
  32   8  -9  72  XB
 -32  -8   9  72  XB
   0  12   9  72  YP
   0 -12  -9  72  YP
   4  12  -9  72  GN
  -4 -12   9  72  GN
   8  12   9  72  GN
  -8 -12  -9  72  GN
  12  12  -9  72  XY
 -12 -12   9  72  XY
  16  12   9  72  GN
 -16 -12  -9  72  GN
  20  12  -9  72  GN
 -20 -12   9  72  GN
  24  12   9  72  GN
 -24 -12  -9  72  GN
  28  12  -9  72  GN
 -28 -12   9  72  GN
   0  16   9  72  YP
   0 -16  -9  72  YP
   4  16  -9  72  GN
  -4 -16   9  72  GN
   8  16   9  72  GN
  -8 -16  -9  72  GN
  12  16  -9  72  GN
 -12 -16   9  72  GN
  16  16   9  72  XY
 -16 -16  -9  72  XY
  20  16  -9  72  GN
 -20 -16   9  72  GN
  24  16   9  72  GN
 -24 -16  -9  72  GN
  28  16  -9  72  XB
 -28 -16   9  72  XB
   0  20   9  72  YP
   0 -20  -9  72  YP
   4  20  -9  72  GN
  -4 -20   9  72  GN
   8  20   9  72  GN
  -8 -20  -9  72  GN
  12  20  -9  72  GN
 -12 -20   9  72  GN
  16  20   9  72  GN
 -16 -20  -9  72  GN
  20  20  -9  72  XY
 -20 -20   9  72  XY
  24  20   9  72  GN
 -24 -20  -9  72  GN
   0  24  -9  72  YP
   0 -24   9  72  YP
   4  24   9  72  GN
  -4 -24  -9  72  GN
   8  24  -9  72  GN
  -8 -24   9  72  GN
  12  24   9  72  GN
 -12 -24  -9  72  GN
  16  24  -9  72  GN
 -16 -24   9  72  GN
  20  24   9  72  GN
 -20 -24  -9  72  GN
  24  24  -9  72  P 
 -24 -24   9  72  P 
   0  28   9  72  YP
   0 -28  -9  72  YP
   4  28  -9  72  GN
  -4 -28   9  72  GN
   8  28   9  72  GN
  -8 -28  -9  72  GN
  12  28  -9  72  GN
 -12 -28   9  72  GN
  16  28   9  72  XB
 -16 -28  -9  72  XB
   0  32  -9  72  YP
   0 -32   9  72  YP
   4  32   9  72  GN
  -4 -32  -9  72  GN
   8  32  -9  72  XB
  -8 -32   9  72  XB
   0  36   9  72  U 
   0 -36  -9  72  U 
   0   0  12  72  LD
   0   0 -12  72  LD
   4   0 -12  72  YP
  -4   0  12  72  YP
   8   0  12  72  YP
  -8   0 -12  72  YP
  12   0 -12  72  YP
 -12   0  12  72  YP
  16   0  12  72  YP
 -16   0 -12  72  YP
  20   0 -12  72  YP
 -20   0  12  72  YP
  24   0  12  72  YP
 -24   0 -12  72  YP
  28   0 -12  72  YP
 -28   0  12  72  YP
  32   0  12  72  YP
 -32   0 -12  72  YP
  36   0 -12  72  U 
 -36   0  12  72  U 
   0   4  12  72  YP
   0  -4 -12  72  YP
   4   4 -12  72  XY
  -4  -4  12  72  XY
   8   4  12  72  GN
  -8  -4 -12  72  GN
  12   4 -12  72  GN
 -12  -4  12  72  GN
  16   4  12  72  GN
 -16  -4 -12  72  GN
  20   4 -12  72  GN
 -20  -4  12  72  GN
  24   4  12  72  GN
 -24  -4 -12  72  GN
  28   4 -12  72  GN
 -28  -4  12  72  GN
  32   4  12  72  GN
 -32  -4 -12  72  GN
   0   8 -12  72  YP
   0  -8  12  72  YP
   4   8  12  72  GN
  -4  -8 -12  72  GN
   8   8 -12  72  XY
  -8  -8  12  72  XY
  12   8  12  72  GN
 -12  -8 -12  72  GN
  16   8 -12  72  GN
 -16  -8  12  72  GN
  20   8  12  72  GN
 -20  -8 -12  72  GN
  24   8 -12  72  GN
 -24  -8  12  72  GN
  28   8  12  72  GN
 -28  -8 -12  72  GN
  32   8 -12  72  XB
 -32  -8  12  72  XB
   0  12  12  72  YP
   0 -12 -12  72  YP
   4  12 -12  72  GN
  -4 -12  12  72  GN
   8  12  12  72  GN
  -8 -12 -12  72  GN
  12  12 -12  72  XY
 -12 -12  12  72  XY
  16  12  12  72  GN
 -16 -12 -12  72  GN
  20  12 -12  72  GN
 -20 -12  12  72  GN
  24  12  12  72  GN
 -24 -12 -12  72  GN
  28  12 -12  72  GN
 -28 -12  12  72  GN
   0  16  12  72  YP
   0 -16 -12  72  YP
   4  16 -12  72  GN
